Pressure, Turbidity, PH, Temperature, Salinity
Pressure, Turbidity, PH, Temperature, Salinity
Pressure, Turbidity, PH, Temperature, Salinity
2.96,2.52,0.02,0.77,1.21,131494
2.97,2.52,0.02,0.77,1.20,131593
2.97,2.52,0.02,0.77,1.20,131694
2.96,2.53,0.02,0.77,1.21,131793
2.96,2.52,0.02,0.77,1.21,131894
2.97,2.52,0.02,0.77,1.21,131993
2.95,2.52,0.02,0.77,1.20,132094
2.97,2.53,0.02,0.77,1.21,132193
2.97,2.53,0.02,0.77,1.21,132294
2.96,2.53,0.02,0.77,1.19,132399
2.97,2.52,0.02,0.77,1.20,132494
2.97,2.52,0.02,0.77,1.20,132593
2.98,2.53,0.02,0.77,1.21,132694
2.98,2.52,0.02,0.77,1.21,132793
2.98,2.52,0.02,0.77,1.21,132894
2.97,2.52,0.02,0.77,1.20,132993
2.97,2.53,0.02,0.77,1.20,133094
2.97,2.52,0.02,0.77,1.21,133193
2.97,2.53,0.02,0.77,1.20,133294
2.97,2.52,0.02,0.77,1.21,133393
2.97,2.52,0.02,0.77,1.20,133494
2.95,2.53,0.02,0.77,1.21,133593
2.96,2.53,0.02,0.77,1.20,133694
2.97,2.52,0.02,0.77,1.21,133793
2.96,2.52,0.02,0.76,1.20,133894
2.97,2.53,0.02,0.77,1.21,133993
2.97,2.53,0.02,0.77,1.20,134094
2.97,2.52,0.02,0.77,1.21,134193
3.00,2.52,0.02,0.77,1.20,134294
2.96,2.53,0.02,0.77,1.21,134393
2.97,2.53,0.02,0.77,1.20,134494
2.96,2.52,0.02,0.77,1.21,134593
2.96,2.53,0.02,0.77,1.21,134694
2.97,2.53,0.02,0.77,1.20,134793
2.98,2.52,0.02,0.76,1.20,134894
2.97,2.53,0.02,0.77,1.21,134993
2.97,2.53,0.02,0.77,1.21,135094
2.96,2.53,0.02,0.77,1.20,135193
2.97,2.52,0.02,0.76,1.20,135294
2.97,2.53,0.02,0.77,1.21,135393
2.98,2.52,0.02,0.77,1.21,135494
2.96,2.52,0.02,0.76,1.18,135599
2.97,2.52,0.02,0.77,1.20,135694
2.97,2.53,0.02,0.77,1.21,135793
2.99,2.53,0.02,0.77,1.20,135894
2.96,2.52,0.02,0.77,1.21,135993
2.95,2.53,0.02,0.77,1.20,136094
2.97,2.53,0.02,0.77,1.21,136193
2.97,2.52,0.02,0.76,1.20,136294
2.97,2.52,0.02,0.77,1.21,136393
2.96,2.53,0.02,0.76,1.20,136494
2.96,2.53,0.02,0.77,1.22,136593
2.97,2.52,0.02,0.77,1.20,136694
2.98,2.52,0.02,0.77,1.21,136793
2.99,2.53,0.02,0.77,1.20,136894
2.96,2.53,0.02,0.77,1.21,136993
2.98,2.52,0.02,0.76,1.20,137094
2.97,2.53,0.02,0.77,1.20,137194
2.98,2.53,0.02,0.76,1.20,137294
2.96,2.53,0.02,0.74,1.06,137427
2.97,2.53,0.02,0.77,1.20,137494
2.99,2.52,0.02,0.77,1.21,137593
2.97,2.52,0.02,0.77,1.21,137694
2.96,2.53,0.02,0.77,1.21,137793
2.97,2.53,0.02,0.77,1.21,137894
2.98,2.52,0.02,0.77,1.20,137993
2.98,2.52,0.02,0.77,1.21,138094
2.97,2.52,0.02,0.77,1.21,138193
2.96,2.53,0.02,0.77,1.20,138294
2.97,2.53,0.02,0.77,1.21,138393
2.98,2.52,0.02,0.76,1.20,138494
2.98,2.52,0.02,0.77,1.21,138593
2.96,2.53,0.02,0.77,1.20,138694
2.97,2.53,0.02,0.76,1.18,138799
2.98,2.52,0.02,0.76,1.20,138894
2.98,2.52,0.02,0.77,1.21,138993
2.98,2.53,0.02,0.77,1.20,139094
2.99,2.53,0.02,0.77,1.20,139193
2.96,2.52,0.02,0.76,1.20,139294
2.96,2.52,0.02,0.76,1.21,139393
2.96,2.53,0.02,0.76,1.20,139494
2.99,2.53,0.02,0.77,1.20,139593
2.98,2.52,0.02,0.76,1.20,139694
2.99,2.52,0.02,0.76,1.20,139793
2.97,2.52,0.02,0.77,1.20,139894
2.98,2.53,0.02,0.77,1.20,139993
2.97,2.52,0.02,0.77,1.19,140094
2.98,2.52,0.02,0.76,1.20,140193
2.96,2.53,0.02,0.76,1.20,140294
2.97,2.53,0.02,0.77,1.20,140393
2.96,2.53,0.02,0.77,1.19,140494
2.97,2.52,0.02,0.76,1.20,140593
2.97,2.52,0.02,0.76,1.20,140694
2.96,2.53,0.02,0.76,1.20,140793
2.97,2.53,0.02,0.77,1.20,140894
2.97,2.53,0.02,0.76,1.21,140993
2.98,2.52,0.02,0.76,1.20,141094
2.99,2.52,0.02,0.76,1.21,141193
2.98,2.53,0.02,0.76,1.20,141294
2.97,2.53,0.02,0.77,1.21,141393
2.98,2.52,0.02,0.76,1.20,141494
2.99,2.52,0.02,0.76,1.20,141593
2.96,2.52,0.02,0.76,1.20,141694
2.97,2.53,0.02,0.77,1.20,141793
2.96,2.53,0.02,0.76,1.20,141894
2.97,2.52,0.02,0.76,1.18,141999
2.98,2.52,0.02,0.76,1.20,142094
2.97,2.53,0.02,0.76,1.19,142193
2.98,2.53,0.02,0.76,1.20,142294
2.98,2.52,0.02,0.76,1.21,142393
2.98,2.53,0.02,0.75,1.14,142505
2.97,2.52,0.02,0.77,1.20,142593
2.96,2.53,0.02,0.77,1.20,142694
2.97,2.53,0.02,0.77,1.21,142793
2.97,2.53,0.02,0.76,1.20,142894
2.98,2.52,0.02,0.76,1.20,142993
2.99,2.53,0.02,0.76,1.19,143094
2.96,2.53,0.02,0.76,1.20,143193
2.96,2.53,0.02,0.76,1.20,143294
2.98,2.53,0.02,0.76,1.20,143393
2.98,2.52,0.02,0.76,1.19,143494
2.97,2.53,0.02,0.76,1.20,143593
2.98,2.53,0.02,0.76,1.20,143694
2.96,2.52,0.02,0.76,1.20,143793
2.99,2.52,0.02,0.76,1.19,143894
2.97,2.53,0.02,0.76,1.20,143993
2.98,2.53,0.02,0.76,1.20,144094
2.98,2.52,0.02,0.76,1.21,144193
2.97,2.52,0.02,0.76,1.20,144294
2.96,2.53,0.02,0.76,1.20,144393
2.98,2.53,0.02,0.76,1.20,144494
2.98,2.52,0.02,0.76,1.20,144593
2.97,2.53,0.02,0.76,1.20,144694
2.98,2.53,0.02,0.76,1.20,144793
2.97,2.52,0.02,0.76,1.20,144894
2.97,2.53,0.02,0.76,1.20,144993
2.97,2.52,0.02,0.76,1.20,145094
2.98,2.53,0.02,0.76,1.18,145206
2.97,2.52,0.02,0.77,1.20,145294
2.97,2.53,0.02,0.77,1.20,145393
2.99,2.53,0.02,0.76,1.20,145494
2.96,2.52,0.02,0.76,1.20,145593
2.97,2.53,0.02,0.76,1.19,145694
2.99,2.53,0.02,0.76,1.20,145793
2.98,2.52,0.02,0.76,1.20,145894
2.98,2.52,0.02,0.76,1.20,145993
2.96,2.53,0.02,0.76,1.20,146094
2.97,2.53,0.02,0.76,1.20,146193
2.97,2.52,0.02,0.76,1.20,146294
2.96,2.52,0.02,0.76,1.20,146393
2.97,2.53,0.02,0.76,1.20,146492
2.98,2.53,0.02,0.76,1.20,146593
2.99,2.52,0.02,0.76,1.20,146694
2.98,2.52,0.02,0.76,1.20,146793
2.97,2.53,0.02,0.76,1.20,146894
2.98,2.53,0.02,0.76,1.20,146993
2.98,2.53,0.02,0.76,1.20,147094
2.98,2.52,0.02,0.76,1.20,147193
2.96,2.52,0.02,0.76,1.20,147294
2.97,2.52,0.02,0.75,1.12,147409
2.98,2.53,0.02,0.76,1.20,147494
2.98,2.52,0.02,0.76,1.20,147593
2.96,2.52,0.02,0.76,1.20,147694
2.99,2.53,0.02,0.76,1.20,147793
2.98,2.53,0.02,0.76,1.19,147894
2.98,2.53,0.02,0.76,1.20,147993
2.97,2.52,0.02,0.76,1.20,148094
2.97,2.52,0.03,0.76,1.20,148193
2.97,2.53,0.02,0.76,1.19,148294
2.99,2.53,0.02,0.76,1.18,148399
2.96,2.53,0.02,0.76,1.20,148494
2.98,2.52,0.03,0.76,1.20,148593
2.97,2.52,0.02,0.76,1.19,148694
2.97,2.53,0.02,0.76,1.20,148793
2.97,2.53,0.02,0.76,1.19,148894
2.97,2.52,0.02,0.76,1.20,148993
2.96,2.52,0.02,0.76,1.19,149094
2.98,2.53,0.02,0.76,1.20,149193
2.97,2.53,0.02,0.76,1.20,149294
2.98,2.52,0.02,0.76,1.20,149393
2.97,2.53,0.02,0.75,1.12,149509
2.99,2.53,0.02,0.77,1.20,149593
2.97,2.53,0.02,0.76,1.20,149694
2.98,2.52,0.02,0.76,1.20,149793
2.99,2.52,0.02,0.76,1.20,149894
2.96,2.53,0.02,0.76,1.19,149993
2.96,2.52,0.02,0.76,1.20,150094
2.97,2.52,0.02,0.76,1.20,150193
2.96,2.53,0.02,0.76,1.20,150294
2.99,2.53,0.02,0.76,1.20,150393
2.97,2.52,0.02,0.76,1.19,150494
2.97,2.53,0.02,0.76,1.20,150593
2.97,2.53,0.02,0.76,1.20,150694
2.98,2.52,0.02,0.76,1.19,150793
2.97,2.52,0.02,0.76,1.19,150894
2.97,2.53,0.02,0.76,1.20,150993
2.97,2.53,0.02,0.76,1.20,151094
2.98,2.52,0.02,0.76,1.20,151193
2.97,2.53,0.02,0.76,1.20,151294
2.97,2.52,0.02,0.76,1.19,151393
2.96,2.53,0.02,0.76,1.20,151494
2.98,2.52,0.02,0.60,0.95,151851
2.97,2.52,0.02,0.63,1.02,151942
2.98,2.52,0.02,0.70,1.20,152002
2.97,2.52,0.02,0.72,1.19,152103
2.95,2.53,0.02,0.74,1.20,152202
2.98,2.52,0.02,0.74,1.19,152303
2.97,2.52,0.02,0.75,1.19,152402
2.99,2.53,0.02,0.75,1.19,152503
2.98,2.53,0.02,0.76,1.20,152602
2.97,2.52,0.02,0.76,1.19,152703
2.97,2.52,0.02,0.76,1.20,152802
2.99,2.53,0.02,0.76,1.19,152903
2.98,2.53,0.02,0.76,1.20,153002
2.96,2.52,0.02,0.76,1.20,153103
2.97,2.52,0.02,0.76,1.19,153202
2.98,2.53,0.03,0.76,1.20,153303
2.97,2.53,0.02,0.76,1.20,153402
2.98,2.52,0.02,0.76,1.19,153503
2.98,2.52,0.02,0.76,1.20,153602
2.98,2.52,0.02,0.76,1.19,153703
2.97,2.53,0.02,0.76,1.20,153802
2.97,2.53,0.02,0.76,1.20,153903
2.97,2.53,0.02,0.76,1.18,154006
2.96,2.52,0.02,0.76,1.20,154103
2.97,2.52,0.02,0.76,1.19,154202
2.98,2.52,0.02,0.76,1.19,154303
2.99,2.52,0.02,0.76,1.20,154402
2.97,2.52,0.02,0.76,1.20,154503
2.97,2.52,0.02,0.76,1.19,154602
2.97,2.52,0.02,0.76,1.19,154703
2.95,2.53,0.02,0.76,1.20,154802
2.97,2.52,0.02,0.76,1.19,154903
2.99,2.52,0.02,0.76,1.18,155008
3.00,2.52,0.02,0.76,1.19,155103
2.97,2.53,0.02,0.76,1.20,155202
2.98,2.53,0.02,0.76,1.19,155303
2.97,2.52,0.02,0.76,1.20,155402
3.00,2.52,0.02,0.76,1.19,155503
3.01,2.53,0.02,0.76,1.20,155602
3.00,2.53,0.02,0.76,1.19,155703
3.05,2.67,0.02,0.76,1.20,155802
3.08,1.88,0.02,0.76,1.19,155903
3.11,2.12,0.02,0.76,1.19,156002
3.15,2.04,0.02,0.76,1.19,156103
3.17,1.97,0.02,0.76,1.19,156202
3.15,1.94,0.02,0.76,1.20,156303
3.16,1.75,0.02,0.76,1.19,156402
3.17,1.74,0.02,0.76,1.19,156503
3.16,1.72,0.03,0.76,1.20,156602
3.19,1.73,0.02,0.76,1.20,156703
3.18,1.73,0.02,0.76,1.20,156802
3.19,1.74,0.02,0.76,1.19,156903
3.18,1.75,0.02,0.76,1.20,157002
3.17,1.76,0.02,0.76,1.20,157103
3.16,1.76,0.02,0.76,1.19,157202
3.19,1.76,0.02,0.76,1.19,157303
3.17,1.78,0.02,0.76,1.20,157402
3.20,1.79,0.02,0.76,1.19,157503
3.18,1.80,0.02,0.76,1.19,157602
3.19,0.81,0.02,0.76,1.20,157703
3.18,2.52,0.02,0.76,1.19,157802
3.19,2.51,0.02,0.76,1.19,157903
3.20,2.51,0.02,0.76,1.21,158002
3.16,2.52,0.02,0.76,1.20,158103
3.17,2.52,0.02,0.76,1.17,158208
3.17,2.51,0.02,0.76,1.20,158303
3.16,2.51,0.02,0.76,1.20,158402
3.14,2.52,0.03,0.76,1.20,158503
3.12,2.52,0.02,0.76,1.19,158602
3.12,2.51,0.02,0.76,1.19,158703
3.10,2.51,0.02,0.76,1.20,158802
3.08,2.52,0.02,0.76,1.20,158903
3.07,2.52,0.02,0.76,1.19,159002
3.05,2.52,0.02,0.76,1.19,159103
3.06,2.52,0.02,0.75,1.14,159213
3.05,2.52,0.02,0.76,1.19,159303
3.02,2.52,0.02,0.76,1.19,159402
3.01,2.52,0.02,0.76,1.19,159503
2.99,2.52,0.02,0.76,1.20,159602
3.01,2.51,0.02,0.76,1.19,159703
3.02,2.52,0.02,0.76,1.20,159802
2.98,2.52,0.02,0.76,1.19,159903
2.99,2.52,0.02,0.76,1.20,160002
3.01,2.51,0.02,0.76,1.19,160103
3.00,2.52,0.03,0.76,1.20,160202
2.99,2.53,0.02,0.76,1.19,160303
2.99,2.53,0.02,0.76,1.19,160402
3.00,2.52,0.02,0.76,1.20,160503
3.01,2.52,0.02,0.76,1.19,160602
3.02,2.52,0.02,0.75,1.19,160703
2.99,2.53,0.02,0.76,1.19,160802
3.00,2.52,0.02,0.76,1.20,160903
3.00,2.51,0.02,0.76,1.20,161002
3.00,2.52,0.02,0.75,1.19,161103
3.00,2.52,0.02,0.76,1.19,161202
3.00,2.52,0.02,0.76,1.19,161311
2.99,2.52,0.02,0.75,1.18,161408
2.99,2.51,0.02,0.75,1.19,161503
2.99,2.52,0.02,0.76,1.20,161602
3.00,2.52,0.02,0.76,1.19,161703
2.95,2.52,0.02,0.76,1.20,161802
2.93,2.53,0.02,0.76,1.20,161903
2.91,2.52,0.02,0.76,1.20,162002
2.88,2.52,0.02,0.75,1.19,162103
2.87,2.52,0.02,0.75,1.19,162202
2.88,2.52,0.02,0.75,1.19,162304
2.85,2.52,0.02,0.75,1.20,162402
2.86,2.52,0.02,0.75,1.19,162503
2.87,2.53,0.02,0.75,1.20,162602
2.87,2.53,0.02,0.75,1.19,162703
2.84,2.52,0.02,0.75,1.20,162802
2.81,2.52,0.02,0.75,1.19,162903
2.79,2.53,0.02,0.75,1.19,163002
2.78,2.53,0.02,0.75,1.19,163103
2.76,2.52,0.02,0.75,1.19,163202
2.71,2.53,0.02,0.75,1.19,163303
2.67,2.56,0.02,0.75,1.20,163402
2.63,2.55,0.02,0.75,1.19,163503
2.61,2.55,0.03,0.75,1.19,163602
2.58,2.56,0.02,0.75,1.19,163703
2.55,2.55,0.02,0.74,1.11,163818
2.55,2.55,0.02,0.75,1.19,163903
2.56,2.55,0.02,0.75,1.19,164002
2.54,2.55,0.02,0.75,1.19,164103
2.53,2.55,0.02,0.75,1.19,164202
2.53,2.54,0.02,0.75,1.19,164303
2.52,2.55,0.02,0.75,1.20,164402
2.50,2.54,0.02,0.75,1.19,164503
2.49,2.55,0.02,0.75,1.18,164608
2.48,2.55,0.02,0.75,1.18,164703
2.45,2.56,0.02,0.75,1.20,164802
2.47,2.55,0.02,0.75,1.19,164903
2.46,2.54,0.02,0.75,1.19,165002
2.47,2.54,0.02,0.75,1.19,165103
2.45,2.55,0.02,0.75,1.19,165202
2.45,2.55,0.02,0.75,1.19,165303
2.46,2.54,0.02,0.75,1.19,165402
2.45,2.55,0.02,0.75,1.19,165503
2.45,2.55,0.02,0.75,1.19,165602
2.45,2.55,0.02,0.75,1.19,165703
2.45,2.54,0.02,0.75,1.19,165802
2.45,2.56,0.02,0.75,1.20,165903
2.44,2.55,0.02,0.75,1.19,166002
2.45,2.54,0.02,0.75,1.19,166103
2.45,2.55,0.02,0.75,1.19,166202
2.45,2.56,0.02,0.75,1.19,166303
2.45,2.55,0.02,0.75,1.19,166402
2.47,2.54,0.02,0.75,1.19,166503
2.44,2.55,0.02,0.75,1.20,166602
2.46,2.55,0.02,0.75,1.19,166703
2.45,2.55,0.02,0.75,1.19,166802
2.45,2.54,0.02,0.75,1.19,166903
2.45,2.56,0.03,0.75,1.20,167002
2.47,2.55,0.02,0.75,1.19,167103
2.48,2.55,0.02,0.75,1.19,167202
2.48,2.55,0.02,0.75,1.19,167303
2.48,2.56,0.02,0.75,1.19,167402
2.48,2.55,0.02,0.75,1.18,167503
2.49,2.55,0.02,0.75,1.20,167602
2.48,2.55,0.02,0.75,1.19,167703
2.49,2.55,0.02,0.75,1.16,167808
2.51,2.54,0.02,0.75,1.19,167903
2.50,2.54,0.02,0.75,1.20,168002
2.52,2.56,0.02,0.75,1.19,168103
2.53,2.56,0.02,0.75,1.19,168202
2.52,2.55,0.02,0.75,1.19,168303
2.54,2.55,0.02,0.75,1.19,168402
2.55,2.55,0.02,0.75,1.19,168503
2.57,2.55,0.02,0.75,1.19,168602
2.59,2.55,0.02,0.75,1.19,168703
2.58,2.55,0.02,0.75,1.19,168802
2.58,2.56,0.02,0.75,1.19,168903
2.61,2.55,0.02,0.75,1.19,169002
2.61,2.56,0.02,0.75,1.19,169103
2.65,2.56,0.02,0.75,1.19,169202
2.66,2.55,0.02,0.75,1.19,169303
2.66,2.55,0.02,0.75,1.19,169402
2.68,2.56,0.02,0.75,1.18,169503
2.68,2.56,0.02,0.75,1.19,169602
2.70,2.55,0.02,0.75,1.19,169703
2.72,2.55,0.02,0.75,1.19,169802
2.76,2.54,0.02,0.75,1.19,169903
2.76,2.54,0.02,0.75,1.19,170002
2.78,2.54,0.02,0.75,1.19,170103
2.80,2.53,0.02,0.75,1.19,170202
2.81,2.53,0.02,0.75,1.18,170303
2.84,2.53,0.02,0.75,1.19,170402
2.87,2.53,0.02,0.75,1.19,170511
2.89,2.52,0.02,0.75,1.19,170602
2.90,2.53,0.02,0.75,1.19,170703
2.93,2.53,0.02,0.75,1.19,170802
2.94,2.53,0.02,0.75,1.19,170903
2.97,2.53,0.02,0.75,1.16,171008
2.99,2.52,0.02,0.75,1.19,171103
2.99,2.53,0.02,0.75,1.19,171202
2.99,2.53,0.02,0.75,1.19,171303
2.99,2.52,0.02,0.75,1.19,171402
2.99,2.52,0.02,0.75,1.19,171503
2.99,2.53,0.02,0.75,1.19,171602
3.00,2.53,0.02,0.75,1.18,171703
2.96,2.53,0.02,0.75,1.19,171802
2.98,2.53,0.02,0.75,1.19,171903
2.98,2.53,0.02,0.75,1.19,172002
2.98,2.52,0.02,0.75,1.19,172103
2.98,2.53,0.02,0.75,1.19,172202
2.99,2.53,0.02,0.75,1.19,172303
3.00,2.53,0.02,0.75,1.19,172402
2.98,2.52,0.02,0.75,1.19,172503
2.97,2.53,0.02,0.75,1.19,172602
2.98,2.53,0.02,0.75,1.19,172703
3.00,2.52,0.02,0.75,1.19,172802
2.99,2.52,0.02,0.75,1.19,172903
2.98,2.53,0.02,0.75,1.19,173002
2.97,2.53,0.02,0.75,1.19,173103
2.99,2.52,0.02,0.75,1.20,173202
2.98,2.53,0.02,0.75,1.20,173303
3.00,2.52,0.02,0.75,1.19,173402
2.98,2.52,0.02,0.75,1.18,173503
2.97,2.52,0.02,0.75,1.20,173602
2.98,2.53,0.02,0.75,1.19,173703
2.98,2.52,0.02,0.75,1.19,173802
3.00,2.52,0.02,0.75,1.18,173903
2.98,2.53,0.02,0.75,1.19,174002
2.99,2.52,0.02,0.75,1.19,174103
2.98,2.52,0.02,0.75,1.17,174208
2.98,2.53,0.02,0.75,1.19,174303
2.99,2.53,0.02,0.75,1.19,174402
2.99,2.52,0.02,0.75,1.18,174503
2.98,2.52,0.02,0.75,1.19,174602
2.98,2.53,0.02,0.75,1.19,174703
3.00,2.53,0.02,0.75,1.19,174802
3.01,2.52,0.02,0.75,1.18,174903
2.99,2.52,0.02,0.75,1.19,175002
3.01,2.53,0.02,0.75,1.19,175103
2.98,2.53,0.02,0.75,1.19,175202
3.01,2.52,0.02,0.75,1.19,175303
3.01,2.52,0.02,0.75,1.19,175402
3.01,2.53,0.02,0.75,1.19,175503
3.00,2.53,0.02,0.75,1.19,175602
3.02,2.53,0.02,0.75,1.18,175703
3.04,2.53,0.02,0.75,1.19,175802
3.08,2.53,0.02,0.75,1.19,175903
3.12,2.54,0.02,0.75,1.19,176002
3.15,2.56,0.02,0.75,1.19,176103
3.16,1.65,0.02,0.75,1.20,176202
3.19,1.77,0.02,0.75,1.19,176303
3.20,2.19,0.02,0.75,1.19,176402
3.18,1.85,0.02,0.75,1.19,176503
3.20,1.90,0.02,0.75,1.19,176602
3.19,1.83,0.02,0.75,1.19,176703
3.20,1.75,0.02,0.75,1.19,176802
3.21,1.89,0.02,0.75,1.18,176903
3.20,1.95,0.02,0.75,1.19,177002
3.19,1.90,0.02,0.75,1.19,177103
3.23,1.90,0.02,0.74,1.11,177218
3.19,1.89,0.02,0.75,1.19,177303
3.20,1.87,0.02,0.75,1.16,177408
3.21,1.89,0.02,0.76,1.18,177503
3.21,1.87,0.02,0.75,1.19,177602
3.22,1.88,0.02,0.75,1.19,177703
3.22,1.88,0.02,0.75,1.19,177802
3.21,1.89,0.02,0.75,1.18,177903
3.22,1.88,0.02,0.75,1.19,178002
3.21,1.89,0.02,0.75,1.20,178103
3.21,1.88,0.02,0.75,1.19,178202
3.21,1.88,0.02,0.75,1.18,178303
3.21,1.88,0.02,0.75,1.19,178402
3.20,1.88,0.02,0.75,1.20,178503
3.22,1.88,0.02,0.75,1.19,178602
3.22,1.88,0.02,0.75,1.18,178703
3.19,1.88,0.02,0.75,1.19,178802
3.19,1.88,0.02,0.75,1.19,178903
3.20,1.88,0.02,0.75,1.19,179002
3.20,1.88,0.02,0.75,1.18,179103
3.20,1.88,0.02,0.76,1.19,179202
3.20,1.88,0.02,0.75,1.19,179303
3.21,1.88,0.03,0.75,1.19,179402
3.20,1.88,0.02,0.75,1.19,179503
3.20,1.88,0.02,0.75,1.18,179602
3.18,1.88,0.02,0.75,1.18,179703
3.22,1.88,0.02,0.75,1.19,179802
3.21,1.88,0.02,0.75,1.19,179903
3.19,1.88,0.02,0.75,1.19,180002
3.21,1.87,0.02,0.75,1.18,180103
3.20,1.89,0.02,0.75,1.19,180202
3.20,1.90,0.02,0.75,1.19,180303
3.22,1.89,0.02,0.75,1.19,180402
3.21,1.90,0.02,0.75,1.18,180503
3.20,1.91,0.02,0.75,1.17,180608
3.22,1.90,0.02,0.75,1.19,180703
3.22,1.89,0.02,0.75,1.19,180802
3.21,1.88,0.02,0.75,1.18,180903
3.21,2.51,0.02,0.75,1.19,181002
3.21,2.50,0.02,0.75,1.19,181111
3.21,2.51,0.02,0.75,1.19,181202
3.20,2.50,0.02,0.75,1.19,181303
3.20,2.51,0.02,0.75,1.19,181402
3.19,2.50,0.02,0.75,1.18,181503
3.19,2.50,0.02,0.75,1.19,181602
3.19,2.52,0.02,0.75,1.18,181703
3.16,2.51,0.02,0.75,1.19,181802
3.17,2.51,0.02,0.75,1.18,181903
3.18,2.50,0.02,0.75,1.19,182002
3.15,2.51,0.02,0.75,1.18,182103
3.16,2.52,0.02,0.75,1.19,182202
3.15,2.52,0.02,0.75,1.19,182303
3.16,1.69,0.02,0.75,1.19,182402
3.15,1.97,0.02,0.75,1.19,182503
3.13,2.25,0.03,0.75,1.19,182602
3.15,2.07,0.02,0.75,1.18,182703
3.16,2.14,0.02,0.75,1.19,182802
3.16,2.22,0.02,0.75,1.19,182903
3.16,2.52,0.02,0.75,1.19,183002
3.17,2.52,0.02,0.75,1.18,183103
3.18,2.51,0.02,0.75,1.19,183202
3.20,2.50,0.02,0.75,1.19,183303
3.16,2.47,0.02,0.75,1.19,183402
3.18,2.51,0.02,0.75,1.18,183503
3.18,2.51,0.02,0.75,1.19,183602
3.20,2.50,0.02,0.75,1.19,183703
3.23,2.50,0.02,0.75,1.17,183808
3.21,2.50,0.02,0.75,1.18,183903
3.19,2.51,0.02,0.76,1.19,184002
3.19,2.51,0.02,0.76,1.19,184103
3.20,2.50,0.02,0.75,1.19,184202
3.20,2.50,0.02,0.75,1.18,184303
3.19,2.52,0.02,0.75,1.19,184402
3.17,2.51,0.02,0.75,1.18,184503
3.21,2.50,0.02,0.75,1.19,184602
3.20,2.50,0.02,0.75,1.18,184703
3.20,2.50,0.02,0.75,1.18,184802
3.20,2.51,0.02,0.75,1.18,184903
3.19,2.50,0.02,0.75,1.19,185002
3.19,2.50,0.03,0.75,1.19,185103
3.19,2.51,0.02,0.75,1.18,185202
3.20,2.50,0.02,0.75,1.17,185303
3.19,2.50,0.02,0.75,1.19,185402
3.19,2.51,0.02,0.75,1.19,185503
3.22,2.50,0.02,0.75,1.19,185602
3.20,2.50,0.02,0.75,1.17,185703
3.21,2.51,0.02,0.75,1.19,185802
3.19,2.51,0.02,0.75,1.19,185903
3.21,2.50,0.02,0.75,1.19,186002
3.21,2.50,0.02,0.75,1.18,186103
3.20,2.51,0.02,0.75,1.18,186202
3.22,2.51,0.02,0.75,1.19,186303
3.20,2.50,0.02,0.75,1.19,186402
3.20,2.50,0.02,0.75,1.19,186503
3.20,2.51,0.02,0.75,1.18,186602
3.20,2.50,0.02,0.75,1.18,186703
3.21,2.51,0.02,0.75,1.20,186810
3.20,2.51,0.02,0.75,1.19,186903
3.21,2.51,0.02,0.75,1.16,187008
3.20,2.51,0.02,0.75,1.17,187104
3.22,2.50,0.02,0.75,1.19,187202
3.20,2.51,0.02,0.75,1.19,187303
3.20,2.51,0.02,0.75,1.19,187402
3.19,2.50,0.02,0.75,1.18,187503
3.21,2.50,0.02,0.75,1.19,187602
3.20,2.51,0.02,0.75,1.19,187703
3.19,2.51,0.02,0.75,1.18,187802
3.16,2.78,0.02,0.75,1.18,187903
3.15,2.16,0.02,0.75,1.18,188002
3.14,1.60,0.02,0.75,1.18,188103
3.15,1.47,0.02,0.75,1.19,188202
3.14,1.53,0.02,0.75,1.18,188303
3.15,1.47,0.02,0.75,1.19,188402
3.14,1.35,0.02,0.75,1.18,188503
3.13,1.25,0.02,0.75,1.19,188602
3.14,1.22,0.02,0.75,1.18,188703
3.14,1.35,0.02,0.75,1.19,188802
3.16,1.12,0.02,0.75,1.18,188903
3.15,1.23,0.02,0.75,1.19,189002
3.15,1.05,0.02,0.75,1.18,189103
3.16,1.12,0.02,0.75,1.18,189202
3.15,1.19,0.02,0.75,1.19,189303
3.15,1.20,0.02,0.75,1.19,189402
3.16,1.23,0.02,0.75,1.18,189503
3.14,1.23,0.02,0.75,1.18,189602
3.14,1.24,0.03,0.75,1.18,189703
3.15,1.21,0.02,0.75,1.19,189802
3.15,1.19,0.02,0.75,1.19,189903
3.16,2.51,0.02,0.75,1.19,190002
3.15,2.52,0.02,0.75,1.18,190103
3.15,2.52,0.02,0.75,1.17,190208
3.15,2.51,0.02,0.75,1.19,190303
3.13,2.51,0.02,0.75,1.19,190402
3.15,2.50,0.02,0.75,1.18,190503
3.15,2.52,0.02,0.75,1.19,190602
3.12,2.50,0.02,0.75,1.18,190703
3.10,2.51,0.02,0.75,1.19,190802
3.11,2.51,0.02,0.75,1.18,190903
3.08,2.51,0.02,0.75,1.19,191002
3.08,2.51,0.02,0.75,1.18,191103
3.09,2.50,0.02,0.75,1.19,191202
3.08,2.52,0.02,0.75,1.18,191303
3.08,2.52,0.02,0.75,1.18,191402
3.09,2.50,0.02,0.75,1.18,191503
3.08,2.51,0.02,0.75,1.19,191602
3.08,2.52,0.02,0.75,1.18,191703
3.07,2.52,0.02,0.75,1.18,191802
3.07,2.51,0.02,0.75,1.18,191903
3.09,2.51,0.02,0.75,1.19,192002
3.06,2.51,0.02,0.75,1.18,192103
